Capacity,Occupancy,LastUpdated
220,44,2016-10-22 12:32:47
220,44,2016-10-22 12:59:47
220,47,2016-10-22 13:32:43
220,46,2016-10-22 13:59:48
220,49,2016-10-22 14:39:47
220,50,2016-10-22 14:59:48
220,50,2016-10-22 15:26:49
220,48,2016-10-22 15:59:47
220,44,2016-10-22 16:26:47
220,51,2016-10-24 07:56:56
220,94,2016-10-24 08:29:56
220,139,2016-10-24 09:03:01
220,153,2016-10-24 09:30:01
220,167,2016-10-24 09:55:57
220,179,2016-10-24 10:30:02
220,183,2016-10-24 11:03:03
220,182,2016-10-24 11:29:57
220,193,2016-10-24 12:02:57
220,196,2016-10-24 12:30:03
220,195,2016-10-24 12:56:58
220,198,2016-10-24 13:30:03
220,198,2016-10-24 13:56:01
220,198,2016-10-24 14:30:02
220,194,2016-10-24 14:56:02
220,191,2016-10-24 15:32:59
220,181,2016-10-24 16:00:04
220,162,2016-10-24 16:33:03
220,54,2016-10-25 08:00:03
220,85,2016-10-25 08:26:08
220,135,2016-10-25 09:00:03
220,145,2016-10-25 09:19:19
220,164,2016-10-25 09:56:19
220,176,2016-10-25 10:29:19
220,179,2016-10-25 10:56:23
220,184,2016-10-25 11:29:22
220,219,2016-10-25 12:02:23
220,219,2016-10-25 12:29:21
220,218,2016-10-25 13:03:20
220,217,2016-10-25 13:29:24
220,216,2016-10-25 13:56:21
220,219,2016-10-25 14:29:23
220,198,2016-10-25 15:02:24
220,198,2016-10-25 15:29:22
220,185,2016-10-25 15:56:25
220,169,2016-10-25 16:29:22
220,47,2016-10-26 07:59:26
220,80,2016-10-26 08:32:27
220,133,2016-10-26 08:59:29
220,150,2016-10-26 09:26:27
220,170,2016-10-26 09:59:25
220,176,2016-10-26 10:26:30
220,182,2016-10-26 10:59:30
220,189,2016-10-26 11:26:28
220,197,2016-10-26 11:59:29
220,200,2016-10-26 12:26:27
220,201,2016-10-26 12:59:31
220,202,2016-10-26 13:26:32
220,212,2016-10-26 13:59:26
220,215,2016-10-26 14:26:26
220,216,2016-10-26 14:59:30
220,211,2016-10-26 15:26:30
220,201,2016-10-26 15:59:32
220,181,2016-10-26 16:32:30
220,65,2016-10-27 07:59:33
220,109,2016-10-27 08:32:33
220,152,2016-10-27 08:59:33
220,162,2016-10-27 09:32:35
220,182,2016-10-27 09:59:37
220,190,2016-10-27 10:25:37
220,193,2016-10-27 10:59:38
220,194,2016-10-27 11:32:32
220,206,2016-10-27 11:59:38
220,213,2016-10-27 12:26:35
220,201,2016-10-27 12:59:36
220,220,2016-10-27 13:32:35
220,202,2016-10-27 13:59:37
220,197,2016-10-27 14:26:38
220,190,2016-10-27 14:59:37
220,184,2016-10-27 15:26:33
220,173,2016-10-27 15:59:38
220,158,2016-10-27 16:26:39
220,72,2016-10-28 08:16:41
220,72,2016-10-28 08:16:41
220,133,2016-10-28 08:56:40
220,145,2016-10-28 09:29:43
220,158,2016-10-28 10:02:44
220,161,2016-10-28 10:29:41
220,164,2016-10-28 10:56:43
220,168,2016-10-28 11:29:44
220,170,2016-10-28 12:02:44
220,173,2016-10-28 12:29:45
220,171,2016-10-28 13:02:43
220,169,2016-10-28 13:29:45
220,169,2016-10-28 14:02:39
220,167,2016-10-28 14:29:45
220,169,2016-10-28 15:02:43
220,167,2016-10-28 15:29:41
220,157,2016-10-28 16:02:40
220,143,2016-10-28 16:29:42
220,38,2016-10-29 07:59:48
220,38,2016-10-29 08:26:46
220,44,2016-10-29 08:59:48
220,47,2016-10-29 09:26:50
220,48,2016-10-29 09:59:51
220,48,2016-10-29 10:26:49
220,48,2016-10-29 10:59:46
220,40,2016-10-29 11:25:51
220,37,2016-10-29 12:06:51
220,39,2016-10-29 12:26:46
220,39,2016-10-29 12:59:51
220,44,2016-10-29 13:26:47
220,47,2016-10-29 13:59:51
220,44,2016-10-29 14:26:50
220,44,2016-10-29 14:59:51
220,45,2016-10-29 15:26:52
220,48,2016-10-29 15:59:51
220,47,2016-10-29 16:26:53
220,36,2016-10-30 07:59:55
220,36,2016-10-30 07:59:55
220,36,2016-10-30 07:59:55
220,35,2016-10-30 08:25:53
220,38,2016-10-30 08:59:52
220,37,2016-10-30 09:25:57
220,38,2016-10-30 09:59:52
220,37,2016-10-30 10:25:54
220,33,2016-10-30 10:59:56
220,33,2016-10-30 11:25:55
220,24,2016-10-30 11:59:58
220,24,2016-10-30 12:26:54
220,22,2016-10-30 13:06:59
220,22,2016-10-30 13:25:59
220,28,2016-10-30 13:59:59
220,26,2016-10-30 14:32:54
220,23,2016-10-30 15:00:00
220,23,2016-10-30 15:32:59
220,57,2016-10-31 08:00:03
220,78,2016-10-31 08:26:02
220,140,2016-10-31 09:00:00
220,165,2016-10-31 09:26:03
220,185,2016-10-31 10:00:05
220,194,2016-10-31 10:26:02
220,199,2016-10-31 11:00:02
220,199,2016-10-31 11:26:04
220,208,2016-10-31 12:00:04
220,208,2016-10-31 12:26:06
220,206,2016-10-31 13:00:06
220,206,2016-10-31 13:26:01
220,201,2016-10-31 13:59:47
220,200,2016-10-31 14:26:05
220,194,2016-10-31 15:00:03
220,188,2016-10-31 15:27:04
220,176,2016-10-31 16:00:07
220,167,2016-10-31 16:26:06
220,66,2016-11-01 08:06:07
220,92,2016-11-01 08:26:07
220,148,2016-11-01 09:00:08
220,168,2016-11-01 09:26:12
220,200,2016-11-01 10:00:08
220,204,2016-11-01 10:26:11
220,215,2016-11-01 11:00:09
220,190,2016-11-01 11:26:11
220,204,2016-11-01 12:00:08
220,207,2016-11-01 12:26:12
220,213,2016-11-01 13:00:12
220,214,2016-11-01 13:26:12
220,208,2016-11-01 14:00:09
220,210,2016-11-01 14:26:10
220,204,2016-11-01 15:00:12
220,190,2016-11-01 15:27:09
220,178,2016-11-01 16:00:09
220,155,2016-11-01 16:33:14
220,46,2016-11-02 07:56:18
220,77,2016-11-02 08:30:14
220,129,2016-11-02 08:56:14
220,155,2016-11-02 09:30:15
220,173,2016-11-02 09:56:15
220,184,2016-11-02 10:29:19
220,194,2016-11-02 10:56:16
220,204,2016-11-02 11:30:19
220,219,2016-11-02 11:56:19
220,219,2016-11-02 12:30:20
220,220,2016-11-02 13:03:20
220,216,2016-11-02 13:30:18
220,219,2016-11-02 14:03:20
220,220,2016-11-02 14:30:16
220,215,2016-11-02 14:56:19
220,213,2016-11-02 15:29:19
220,202,2016-11-02 16:03:20
220,181,2016-11-02 16:30:18
220,73,2016-11-03 08:00:22
220,73,2016-11-03 08:00:22
220,95,2016-11-03 08:26:26
220,152,2016-11-03 09:00:22
220,170,2016-11-03 09:26:22
220,193,2016-11-03 10:00:22
220,193,2016-11-03 10:26:25
220,210,2016-11-03 11:00:24
220,215,2016-11-03 11:26:27
220,202,2016-11-03 12:00:26
220,204,2016-11-03 12:26:27
220,205,2016-11-03 12:59:26
220,203,2016-11-03 13:26:26
220,204,2016-11-03 13:59:26
220,202,2016-11-03 14:26:23
220,192,2016-11-03 15:00:23
220,189,2016-11-03 15:33:28
220,142,2016-11-03 16:30:27
220,67,2016-11-04 08:00:29
220,92,2016-11-04 08:26:32
220,144,2016-11-04 08:59:32
220,163,2016-11-04 09:33:32
220,173,2016-11-04 10:00:29
220,180,2016-11-04 10:26:31
220,187,2016-11-04 11:00:33
220,193,2016-11-04 11:33:31
220,194,2016-11-04 12:00:31
220,194,2016-11-04 12:33:34
220,194,2016-11-04 13:00:30
220,195,2016-11-04 13:26:33
220,195,2016-11-04 13:59:31
220,193,2016-11-04 14:26:30
220,184,2016-11-04 15:00:30
220,178,2016-11-04 15:26:30
220,173,2016-11-04 16:00:33
220,157,2016-11-04 16:26:30
220,57,2016-11-05 08:00:35
220,58,2016-11-05 08:26:35
220,64,2016-11-05 08:59:37
220,66,2016-11-05 09:26:38
220,68,2016-11-05 09:59:37
220,69,2016-11-05 10:33:38
220,68,2016-11-05 10:59:39
220,65,2016-11-05 11:26:38
220,69,2016-11-05 12:06:39
220,70,2016-11-05 12:26:41
220,71,2016-11-05 13:00:37
220,73,2016-11-05 13:33:39
220,70,2016-11-05 13:59:41
220,71,2016-11-05 14:26:39
220,72,2016-11-05 15:00:40
220,69,2016-11-05 15:26:40
220,69,2016-11-05 16:00:41
220,65,2016-11-05 16:26:40
220,28,2016-11-06 08:00:42
220,28,2016-11-06 08:26:43
220,30,2016-11-06 09:00:42
220,30,2016-11-06 09:33:44
220,31,2016-11-06 10:00:43
220,31,2016-11-06 10:26:46
220,32,2016-11-06 10:59:45
220,31,2016-11-06 11:26:44
220,32,2016-11-06 11:59:43
220,34,2016-11-06 12:26:47
220,39,2016-11-06 13:06:45
220,37,2016-11-06 13:26:43
220,42,2016-11-06 13:59:46
220,46,2016-11-06 14:33:47
220,51,2016-11-06 15:00:47
220,53,2016-11-06 15:26:45
220,54,2016-11-06 15:59:48
220,58,2016-11-06 16:26:45
220,43,2016-11-07 08:00:52
220,72,2016-11-07 08:26:53
220,131,2016-11-07 08:59:50
220,156,2016-11-07 09:26:49
220,182,2016-11-07 09:59:50
220,180,2016-11-07 10:26:49
220,187,2016-11-07 10:59:51
220,188,2016-11-07 11:26:51
220,202,2016-11-07 11:59:51
220,201,2016-11-07 12:26:50
220,199,2016-11-07 12:59:53
220,201,2016-11-07 13:33:52
220,202,2016-11-07 13:59:54
220,201,2016-11-07 14:33:55
220,194,2016-11-07 15:00:51
220,192,2016-11-07 15:33:53
220,177,2016-11-07 16:00:51
220,169,2016-11-07 16:33:53
220,51,2016-11-08 07:59:58
220,72,2016-11-08 08:26:55
220,143,2016-11-08 08:59:56
220,151,2016-11-08 09:26:56
220,151,2016-11-08 09:59:56
220,151,2016-11-08 10:33:59
220,151,2016-11-08 11:00:00
220,218,2016-11-08 11:33:56
220,212,2016-11-08 11:59:58
220,214,2016-11-08 12:27:01
220,210,2016-11-08 13:00:00
220,211,2016-11-08 13:34:01
220,209,2016-11-08 14:00:59
220,201,2016-11-08 14:26:58
220,194,2016-11-08 15:00:02
220,185,2016-11-08 15:33:57
220,166,2016-11-08 16:01:02
220,153,2016-11-08 16:34:02
220,19,2016-11-09 08:00:02
220,19,2016-11-09 08:27:02
220,19,2016-11-09 09:00:07
220,19,2016-11-09 09:34:05
220,19,2016-11-09 10:00:05
220,19,2016-11-09 10:27:03
220,19,2016-11-09 11:00:04
220,19,2016-11-09 11:27:04
220,19,2016-11-09 12:00:06
220,19,2016-11-09 12:27:05
220,19,2016-11-09 13:00:08
220,19,2016-11-09 13:27:04
220,19,2016-11-09 14:00:04
220,19,2016-11-09 14:27:08
220,199,2016-11-09 15:00:06
220,191,2016-11-09 15:34:05
220,173,2016-11-09 16:00:09
220,152,2016-11-09 16:34:06
220,58,2016-11-10 08:00:12
220,95,2016-11-10 08:34:11
220,156,2016-11-10 09:00:09
220,172,2016-11-10 09:27:11
220,201,2016-11-10 10:00:12
220,201,2016-11-10 10:27:10
220,206,2016-11-10 11:00:12
220,210,2016-11-10 11:27:14
220,220,2016-11-10 12:00:10
220,199,2016-11-10 12:27:14
220,220,2016-11-10 13:00:13
220,207,2016-11-10 13:34:14
220,203,2016-11-10 14:00:15
220,199,2016-11-10 14:27:13
220,193,2016-11-10 15:00:13
220,186,2016-11-10 15:27:15
220,176,2016-11-10 16:00:15
220,164,2016-11-10 16:27:13
220,57,2016-11-11 08:00:17
220,81,2016-11-11 08:27:19
220,131,2016-11-11 09:00:19
220,153,2016-11-11 09:27:16
220,163,2016-11-11 10:00:16
220,168,2016-11-11 10:27:18
220,173,2016-11-11 11:00:18
220,180,2016-11-11 11:27:18
220,185,2016-11-11 12:00:21
220,184,2016-11-11 12:27:21
220,188,2016-11-11 13:00:19
220,178,2016-11-11 13:34:21
220,177,2016-11-11 14:00:21
220,173,2016-11-11 14:27:18
220,163,2016-11-11 15:00:21
220,159,2016-11-11 15:34:20
220,148,2016-11-11 16:00:21
220,134,2016-11-11 16:34:18
220,28,2016-11-12 08:00:26
220,29,2016-11-12 08:27:25
220,34,2016-11-12 09:00:26
220,34,2016-11-12 09:27:26
220,33,2016-11-12 10:00:25
220,37,2016-11-12 10:27:27
220,37,2016-11-12 11:00:27
220,40,2016-11-12 11:34:23
220,39,2016-11-12 12:00:27
220,39,2016-11-12 12:27:23
220,41,2016-11-12 13:00:28
220,45,2016-11-12 13:27:27
220,42,2016-11-12 14:00:26
220,44,2016-11-12 14:27:28
220,47,2016-11-12 15:00:28
220,47,2016-11-12 15:27:27
220,47,2016-11-12 16:00:24
220,46,2016-11-12 16:34:28
220,17,2016-11-13 08:00:29
220,17,2016-11-13 08:27:31
220,18,2016-11-13 09:00:32
220,20,2016-11-13 09:34:15
220,20,2016-11-13 10:00:31
220,22,2016-11-13 10:33:32
220,21,2016-11-13 11:00:32
220,17,2016-11-13 11:27:32
220,11,2016-11-13 12:00:34
220,7,2016-11-13 12:27:31
220,4,2016-11-13 13:07:31
220,2,2016-11-13 13:33:34
220,3,2016-11-13 14:00:35
220,5,2016-11-13 14:27:35
220,3,2016-11-13 15:00:35
220,3,2016-11-13 15:27:35
220,4,2016-11-13 16:00:32
220,5,2016-11-13 16:27:34
220,45,2016-11-14 08:00:37
220,76,2016-11-14 08:33:40
220,127,2016-11-14 09:00:38
220,153,2016-11-14 09:27:40
220,186,2016-11-14 10:00:37
220,198,2016-11-14 10:27:38
220,202,2016-11-14 11:00:39
220,204,2016-11-14 11:27:40
220,216,2016-11-14 12:00:37
220,198,2016-11-14 12:27:39
220,203,2016-11-14 13:00:38
220,205,2016-11-14 13:27:41
220,203,2016-11-14 14:00:38
220,205,2016-11-14 14:33:40
220,197,2016-11-14 15:00:38
220,192,2016-11-14 15:27:42
220,174,2016-11-14 16:00:39
220,158,2016-11-14 16:27:39
220,42,2016-11-15 07:57:43
220,80,2016-11-15 08:30:47
220,128,2016-11-15 08:57:45
220,155,2016-11-15 09:30:46
220,180,2016-11-15 09:57:44
220,191,2016-11-15 10:30:47
220,198,2016-11-15 11:03:48
220,201,2016-11-15 11:30:46
220,211,2016-11-15 11:57:47
220,215,2016-11-15 12:30:45
220,216,2016-11-15 12:57:48
220,217,2016-11-15 13:30:48
220,215,2016-11-15 14:03:46
220,212,2016-11-15 14:30:48
220,209,2016-11-15 15:03:48
220,202,2016-11-15 15:30:49
220,189,2016-11-15 15:57:49
220,170,2016-11-15 16:30:46
220,78,2016-11-16 08:00:51
220,105,2016-11-16 08:27:50
220,159,2016-11-16 09:00:51
220,176,2016-11-16 09:27:53
220,206,2016-11-16 10:00:54
220,194,2016-11-16 10:33:53
220,200,2016-11-16 11:00:51
220,202,2016-11-16 11:27:51
220,213,2016-11-16 12:00:54
220,220,2016-11-16 12:27:54
220,206,2016-11-16 13:00:54
220,203,2016-11-16 13:27:55
220,204,2016-11-16 14:00:55
220,202,2016-11-16 14:27:52
220,192,2016-11-16 15:00:55
220,188,2016-11-16 15:33:56
220,177,2016-11-16 16:00:57
220,154,2016-11-16 16:33:57
220,52,2016-11-17 08:04:02
220,81,2016-11-17 08:31:01
220,137,2016-11-17 09:03:57
220,150,2016-11-17 09:31:01
220,166,2016-11-17 09:57:02
220,175,2016-11-17 10:31:02
220,187,2016-11-17 11:04:02
220,189,2016-11-17 11:31:02
220,195,2016-11-17 12:04:02
220,198,2016-11-17 12:31:03
220,202,2016-11-17 13:04:03
220,203,2016-11-17 13:31:03
220,207,2016-11-17 14:04:03
220,203,2016-11-17 14:30:59
220,198,2016-11-17 14:58:03
220,197,2016-11-17 15:30:59
220,187,2016-11-17 15:58:03
220,163,2016-11-17 16:31:04
220,62,2016-11-18 08:01:05
220,62,2016-11-18 08:01:05
220,82,2016-11-18 08:27:05
220,149,2016-11-18 09:27:07
220,168,2016-11-18 10:01:06
220,174,2016-11-18 10:27:05
220,181,2016-11-18 11:01:06
220,181,2016-11-18 11:34:08
220,183,2016-11-18 12:01:06
220,185,2016-11-18 12:27:09
220,183,2016-11-18 13:01:10
220,178,2016-11-18 13:34:10
220,177,2016-11-18 14:01:10
220,176,2016-11-18 14:28:08
220,165,2016-11-18 15:01:07
220,162,2016-11-18 15:28:08
220,157,2016-11-18 16:01:10
220,145,2016-11-18 16:28:10
220,29,2016-11-19 07:57:12
220,30,2016-11-19 08:31:12
220,35,2016-11-19 08:57:12
220,39,2016-11-19 09:31:13
220,42,2016-11-19 10:04:14
220,38,2016-11-19 10:31:15
220,40,2016-11-19 10:58:15
220,40,2016-11-19 11:31:15
220,39,2016-11-19 12:04:16
220,38,2016-11-19 12:31:16
220,38,2016-11-19 13:04:16
220,44,2016-11-19 13:31:17
220,46,2016-11-19 14:04:17
220,48,2016-11-19 14:31:17
220,53,2016-11-19 15:04:16
220,55,2016-11-19 15:31:17
220,52,2016-11-19 16:04:17
220,52,2016-11-19 16:31:15
220,16,2016-11-20 08:01:19
220,16,2016-11-20 08:27:22
220,17,2016-11-20 09:01:19
220,17,2016-11-20 09:27:19
220,18,2016-11-20 10:01:20
220,18,2016-11-20 10:27:22
220,17,2016-11-20 11:01:22
220,17,2016-11-20 11:27:22
220,16,2016-11-20 12:01:20
220,15,2016-11-20 12:34:23
220,17,2016-11-20 13:07:23
220,20,2016-11-20 13:27:23
220,26,2016-11-20 14:01:22
220,33,2016-11-20 14:27:22
220,37,2016-11-20 15:01:23
220,39,2016-11-20 15:27:24
220,42,2016-11-20 16:01:22
220,44,2016-11-20 16:31:21
220,70,2016-11-21 08:04:26
220,90,2016-11-21 08:31:30
220,158,2016-11-21 09:04:26
220,179,2016-11-21 09:31:26
220,210,2016-11-21 10:04:29
220,214,2016-11-21 10:31:26
220,200,2016-11-21 11:04:29
220,202,2016-11-21 11:30:28
220,207,2016-11-21 11:57:30
220,213,2016-11-21 12:31:29
220,216,2016-11-21 12:57:27
220,197,2016-11-21 13:31:30
220,200,2016-11-21 14:04:30
220,196,2016-11-21 14:31:30
220,193,2016-11-21 14:57:31
220,187,2016-11-21 15:31:28
220,171,2016-11-21 15:57:30
220,146,2016-11-21 16:31:30
220,61,2016-11-22 07:57:33
220,101,2016-11-22 08:31:33
220,164,2016-11-22 09:04:34
220,187,2016-11-22 09:31:35
220,215,2016-11-22 10:04:34
220,206,2016-11-22 10:31:37
220,211,2016-11-22 11:04:34
220,219,2016-11-22 11:31:35
220,219,2016-11-22 12:04:36
220,216,2016-11-22 12:31:37
220,217,2016-11-22 12:57:35
220,214,2016-11-22 13:31:38
220,210,2016-11-22 13:57:38
220,208,2016-11-22 14:31:37
220,199,2016-11-22 14:57:38
220,193,2016-11-22 15:31:37
220,175,2016-11-22 15:57:37
220,153,2016-11-22 16:30:38
220,78,2016-11-23 08:04:40
220,104,2016-11-23 08:30:41
220,164,2016-11-23 08:57:42
220,203,2016-11-23 09:31:23
220,217,2016-11-23 10:04:40
220,218,2016-11-23 10:31:36
220,214,2016-11-23 11:04:42
220,208,2016-11-23 11:31:44
220,208,2016-11-23 11:57:41
220,212,2016-11-23 12:31:44
220,213,2016-11-23 13:04:45
220,212,2016-11-23 13:31:41
220,213,2016-11-23 13:57:41
220,213,2016-11-23 14:30:43
220,200,2016-11-23 15:04:43
220,194,2016-11-23 15:31:42
220,176,2016-11-23 16:04:46
220,154,2016-11-23 16:30:42
220,66,2016-11-24 08:00:47
220,98,2016-11-24 08:27:47
220,150,2016-11-24 09:00:48
220,172,2016-11-24 09:34:49
220,195,2016-11-24 10:01:47
220,206,2016-11-24 10:27:47
220,211,2016-11-24 11:00:49
220,211,2016-11-24 11:27:51
220,211,2016-11-24 12:00:50
220,210,2016-11-24 12:30:48
220,207,2016-11-24 13:04:50
220,209,2016-11-24 13:30:51
220,210,2016-11-24 13:57:51
220,205,2016-11-24 14:30:52
220,201,2016-11-24 14:57:51
220,196,2016-11-24 15:31:49
220,187,2016-11-24 15:57:49
220,167,2016-11-24 16:31:53
220,58,2016-11-25 08:00:57
220,58,2016-11-25 08:00:57
220,132,2016-11-25 09:00:56
220,155,2016-11-25 09:27:55
220,166,2016-11-25 10:00:56
220,173,2016-11-25 10:27:56
220,178,2016-11-25 11:00:55
220,179,2016-11-25 11:27:55
220,185,2016-11-25 12:00:56
220,187,2016-11-25 12:34:55
220,183,2016-11-25 13:00:58
220,178,2016-11-25 13:27:56
220,179,2016-11-25 14:00:58
220,178,2016-11-25 14:34:59
220,175,2016-11-25 15:00:56
220,167,2016-11-25 15:27:59
220,155,2016-11-25 16:00:59
220,146,2016-11-25 16:27:58
220,37,2016-11-26 08:01:01
220,35,2016-11-26 08:28:01
220,44,2016-11-26 09:01:01
220,43,2016-11-26 09:35:02
220,48,2016-11-26 10:01:04
220,49,2016-11-26 10:35:03
220,51,2016-11-26 11:01:03
220,51,2016-11-26 11:28:02
220,52,2016-11-26 12:01:04
220,55,2016-11-26 12:28:02
220,56,2016-11-26 13:01:03
220,55,2016-11-26 13:28:04
220,56,2016-11-26 14:01:02
220,59,2016-11-26 14:41:04
220,60,2016-11-26 15:01:02
220,59,2016-11-26 15:28:04
220,64,2016-11-26 16:01:04
220,64,2016-11-26 16:28:05
220,68,2016-11-28 08:01:27
220,115,2016-11-28 08:32:24
220,161,2016-11-28 09:02:28
220,183,2016-11-28 09:28:24
220,206,2016-11-28 10:01:29
220,217,2016-11-28 10:32:29
220,206,2016-11-28 11:01:30
220,213,2016-11-28 11:32:28
220,204,2016-11-28 12:01:27
220,206,2016-11-28 12:28:29
220,208,2016-11-28 13:02:26
220,208,2016-11-28 13:31:29
220,209,2016-11-28 14:02:29
220,210,2016-11-28 14:32:29
220,213,2016-11-28 15:02:29
220,203,2016-11-28 15:41:28
220,197,2016-11-28 16:02:30
220,173,2016-11-28 16:28:27
220,63,2016-11-29 07:55:29
220,98,2016-11-29 08:28:33
220,152,2016-11-29 09:02:35
220,180,2016-11-29 09:28:32
220,207,2016-11-29 10:01:30
220,217,2016-11-29 10:28:34
220,219,2016-11-29 11:01:36
220,218,2016-11-29 11:28:34
220,218,2016-11-29 11:55:30
220,219,2016-11-29 12:28:36
220,209,2016-11-29 13:02:35
220,205,2016-11-29 13:28:30
220,203,2016-11-29 14:01:32
220,166,2016-11-29 14:28:36
220,160,2016-11-29 14:55:34
220,145,2016-11-29 15:28:35
220,135,2016-11-29 16:02:35
220,117,2016-11-29 16:28:34
220,61,2016-11-30 08:02:35
220,92,2016-11-30 08:28:35
220,147,2016-11-30 09:01:35
220,166,2016-11-30 09:28:40
220,172,2016-11-30 10:01:40
220,176,2016-11-30 10:28:38
220,183,2016-11-30 10:55:36
220,187,2016-11-30 11:28:40
220,204,2016-11-30 12:01:36
220,204,2016-11-30 12:28:37
220,209,2016-11-30 13:01:39
220,206,2016-11-30 13:28:41
220,211,2016-11-30 14:01:36
220,208,2016-11-30 14:28:40
220,204,2016-11-30 15:01:39
220,197,2016-11-30 15:28:40
220,184,2016-11-30 16:01:39
220,162,2016-11-30 16:28:40
220,67,2016-12-01 08:05:40
220,86,2016-12-01 08:25:46
220,138,2016-12-01 08:58:41
220,169,2016-12-01 09:25:44
220,196,2016-12-01 09:58:41
220,220,2016-12-01 10:25:43
220,220,2016-12-01 10:58:45
220,218,2016-12-01 11:32:41
220,220,2016-12-01 11:58:45
220,220,2016-12-01 12:25:45
220,220,2016-12-01 12:58:47
220,216,2016-12-01 13:25:45
220,220,2016-12-01 13:58:48
220,215,2016-12-01 14:25:46
220,204,2016-12-01 14:58:46
220,206,2016-12-01 15:25:42
220,198,2016-12-01 15:58:47
220,186,2016-12-01 16:25:44
220,63,2016-12-02 07:55:49
220,90,2016-12-02 08:28:48
220,143,2016-12-02 09:01:49
220,161,2016-12-02 09:28:50
220,181,2016-12-02 10:02:52
220,186,2016-12-02 10:28:53
220,194,2016-12-02 11:01:53
220,198,2016-12-02 11:28:49
220,206,2016-12-02 12:01:51
220,202,2016-12-02 12:28:52
220,201,2016-12-02 12:58:51
220,200,2016-12-02 13:25:52
220,204,2016-12-02 13:58:53
220,195,2016-12-02 14:25:50
220,185,2016-12-02 14:58:50
220,179,2016-12-02 15:31:52
220,173,2016-12-02 15:58:52
220,163,2016-12-02 16:32:54
220,49,2016-12-05 08:02:03
220,72,2016-12-05 08:29:08
220,123,2016-12-05 09:02:08
220,153,2016-12-05 09:29:08
220,181,2016-12-05 10:03:04
220,186,2016-12-05 10:29:08
220,190,2016-12-05 11:02:06
220,194,2016-12-05 11:29:09
220,204,2016-12-05 11:56:10
220,203,2016-12-05 12:29:10
220,202,2016-12-05 13:02:08
220,197,2016-12-05 13:29:09
220,198,2016-12-05 14:02:11
220,200,2016-12-05 14:29:08
220,194,2016-12-05 15:02:10
220,186,2016-12-05 15:29:11
220,172,2016-12-05 16:02:11
220,159,2016-12-05 16:29:05
220,55,2016-12-06 07:56:10
220,100,2016-12-06 08:29:11
220,149,2016-12-06 08:56:10
220,181,2016-12-06 09:29:14
220,202,2016-12-06 10:02:12
220,209,2016-12-06 10:29:11
220,214,2016-12-06 11:02:16
220,215,2016-12-06 11:29:14
220,212,2016-12-06 11:56:16
220,213,2016-12-06 12:29:11
220,209,2016-12-06 12:56:16
220,207,2016-12-06 13:29:16
220,206,2016-12-06 14:02:16
220,201,2016-12-06 14:29:14
220,194,2016-12-06 15:02:17
220,188,2016-12-06 15:29:17
220,177,2016-12-06 16:02:16
220,158,2016-12-06 16:29:16
220,49,2016-12-07 07:59:16
220,70,2016-12-07 08:26:20
220,120,2016-12-07 08:55:20
220,154,2016-12-07 09:26:22
220,177,2016-12-07 09:59:20
220,187,2016-12-07 10:26:21
220,191,2016-12-07 10:59:20
220,201,2016-12-07 11:25:22
220,219,2016-12-07 11:59:20
220,210,2016-12-07 12:26:21
220,212,2016-12-07 12:59:22
220,214,2016-12-07 13:26:23
220,220,2016-12-07 13:59:22
220,211,2016-12-07 14:26:23
220,202,2016-12-07 14:59:22
220,185,2016-12-07 15:32:22
220,179,2016-12-07 15:59:23
220,153,2016-12-07 16:32:23
220,40,2016-12-08 07:59:25
220,68,2016-12-08 08:26:27
220,117,2016-12-08 08:59:24
220,151,2016-12-08 09:26:27
220,173,2016-12-08 09:59:28
220,183,2016-12-08 10:32:22
220,185,2016-12-08 10:59:25
220,187,2016-12-08 11:32:28
220,198,2016-12-08 11:59:28
220,204,2016-12-08 12:25:24
220,201,2016-12-08 12:59:24
220,200,2016-12-08 13:25:28
220,200,2016-12-08 13:59:28
220,198,2016-12-08 14:26:29
220,199,2016-12-08 14:59:29
220,195,2016-12-08 15:26:23
220,182,2016-12-08 15:59:27
220,161,2016-12-08 16:32:27
220,57,2016-12-09 08:02:30
220,79,2016-12-09 08:29:28
220,119,2016-12-09 08:55:33
220,137,2016-12-09 09:29:31
220,147,2016-12-09 09:55:30
220,153,2016-12-09 10:29:29
220,156,2016-12-09 10:56:33
220,158,2016-12-09 11:29:33
220,162,2016-12-09 11:56:32
220,161,2016-12-09 12:29:31
220,162,2016-12-09 13:02:32
220,157,2016-12-09 13:29:31
220,159,2016-12-09 14:02:34
220,153,2016-12-09 14:29:33
220,149,2016-12-09 14:56:31
220,142,2016-12-09 15:29:34
220,133,2016-12-09 16:02:32
220,121,2016-12-09 16:29:30
